,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),최저기온(℃),최고기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,합계_하차,유동인구,미세먼지(PM10).max,미세먼지(PM10).mean,초미세먼지(PM2.5).max,초미세먼지(PM2.5).mean
860,2019-05-23,대중공연,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,13373,5,올림픽홀,0,22.1,15,29.2,3000,89.15,N,송파구,올림픽공원,5831,5262,11093,96,66.3,55,36.3
861,2019-05-23,대중공연,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,16000,4,우리금융아트홀,0,22.1,15,29.2,1184,337.84,N,송파구,올림픽공원,5831,5262,11093,96,66.3,55,36.3
862,2019-05-27,문화예술행사,올댓 스케이트 2019 (All That Skate 2019),24862,14,KSPO DOME(체조경기장),7.1,17.8,14.3,22.3,15000,11.84,N,송파구,올림픽공원,5300,4720,10020,27,17.4,21,13.3
863,2019-05-28,K리그,2019 K리그1 서울vs성남,13091,1,상암월드컵주경기장,0,18.1,11.9,24.6,66704,19.63,N,마포구,디지털미디어시티,16556,18330,34886,43,34.6,19,10.1
864,2019-05-30,문화예술행사,지니뮤직페스티벌 2019,4826,4,핸드볼경기장,0,19.6,14.6,24.5,6500,18.56,N,송파구,올림픽공원,5737,5154,10891,63,51.5,38,26.7
865,2019-05-30,대중공연,Tom Misch Live In Seoul,2861,2,올림픽홀,0,19.6,14.6,24.5,3000,47.68,N,송파구,올림픽공원,5737,5154,10891,63,51.5,38,26.7
866,2019-06-01,체육행사,제39회 서울시태권도협회장기 겸 태권도 경연대회,1250,5,핸드볼경기장,0,18.9,14.8,23.7,6500,3.85,Y,송파구,올림픽공원,4861,4295,9156,52,39.2,37,25.8
867,2019-06-01,문화예술행사,블랙홀 정기공연,135,1,뮤즈라이브,0,18.9,14.8,23.7,237,56.96,Y,송파구,올림픽공원,4861,4295,9156,52,39.2,37,25.8
868,2019-06-01,대중공연,"2019＇만9,900원의 행복＇이현우콘서트 - 서울",900,1,우리금융아트홀,0,18.9,14.8,23.7,1184,76.01,Y,송파구,올림픽공원,4861,4295,9156,52,39.2,37,25.8
869,2019-06-01,대중공연,장우혁 팬미팅,1317,2,올림픽홀,0,18.9,14.8,23.7,3000,21.95,Y,송파구,올림픽공원,4861,4295,9156,52,39.2,37,25.8
870,2019-06-01,체육행사,2019년 6월 핸드볼팀 훈련,240,30,핸드볼보조경기장,0,18.9,14.8,23.7,5003,0.16,Y,송파구,올림픽공원,4861,4295,9156,52,39.2,37,25.8
871,2019-06-04,문화예술행사,제 14회 2019 아시아모델페스티벌,3250,7,올림픽홀,0,22.6,17.6,29,3000,15.48,N,송파구,올림픽공원,6027,5029,11056,27,21.8,22,13.2
872,2019-06-07,체육행사,치어업! 코리아 오픈2019 치어리딩대회,1000,2,핸드볼경기장,35.3,20,17,24.7,6500,7.69,N,송파구,올림픽공원,6095,5429,11524,20,11.8,13,7.8
873,2019-06-10,문화예술행사,2019 GOT7 단독콘서트 (가제),14619,8,KSPO DOME(체조경기장),9.5,18.4,15.7,21.9,15000,12.18,N,송파구,올림픽공원,5420,4821,10241,17,12.4,11,8
874,2019-06-10,문화예술행사,2019 파크 뮤직 페스티벌,22472,8,핸드볼경기장,9.5,18.4,15.7,21.9,6500,43.22,N,송파구,올림픽공원,5420,4821,10241,17,12.4,11,8
875,2019-06-11,국가대표,축구국가대표팀 친선경기 대한민국vs이란,35481,2,상암월드컵주경기장,0,20.5,15.5,26.1,66704,53.19,N,마포구,디지털미디어시티,17855,18234,36089,24,18.7,17,11.7
876,2019-06-12,대중공연,2019 거미 상반기 서울 콘서트,3719,5,올림픽홀,0,21.5,16.1,26.4,3000,24.79,N,송파구,올림픽공원,5723,5072,10795,62,41.8,42,24.8
877,2019-06-16,국가대표,2019 FIFA U-20 월드컵 결승 거리응원전,23000,2,상암월드컵주경기장,0,22,16.1,27.2,66704,34.48,Y,마포구,디지털미디어시티,6856,6976,13832,29,22.2,21,15.8
878,2019-06-16,K리그,2019 K리그1 서울vs수원,35481,1,상암월드컵주경기장,0,22,16.1,27.2,66704,53.19,Y,마포구,디지털미디어시티,6856,6976,13832,29,22.2,21,15.8
879,2019-06-17,문화예술행사,2019 방탄소년단 팬미팅(가제),27427,8,KSPO DOME(체조경기장),0,21.7,18.1,26.2,15000,22.86,N,송파구,올림픽공원,5438,4887,10325,28,21.4,20,13.2
880,2019-06-20,대중공연,2019 정승환 콘서트,4334,4,올림픽홀,0,22.7,19.8,27.8,3000,36.12,N,송파구,올림픽공원,5661,4998,10659,54,36.3,34,23.2
881,2019-06-21,문화예술행사,정민 1st concet (가제),440,2,뮤즈라이브,0.2,22.1,19.4,26.1,237,92.83,N,송파구,올림픽공원,5692,4910,10602,48,34.6,32,21.5
882,2019-06-23,공공행사,제31회 강동구청장기 배드민턴대회,1200,1,핸드볼경기장,0,25,19.1,31,6500,18.46,Y,송파구,올림픽공원,10052,11102,21154,29,19.8,16,10.2
883,2019-06-23,공공행사,강동구청장기 배드민턴대회,0,1,핸드볼보조경기장,0,25,19.1,31,5003,0,Y,송파구,올림픽공원,10052,11102,21154,29,19.8,16,10.2
884,2019-06-24,문화예술행사,2019 박효신 20주년 콘서트,101251,21,KSPO DOME(체조경기장),0,25.2,20.9,30.9,15000,32.14,N,송파구,올림픽공원,5260,4628,9888,41,26,20,11.5
885,2019-06-24,체육행사,2019 아시아 오세아니아 보치아선수권대회 코트적응훈련(보치아 국가대표),150,5,핸드볼경기장,0,25.2,20.9,30.9,6500,0.46,N,송파구,올림픽공원,5260,4628,9888,41,26,20,11.5
886,2019-06-26,문화예술행사,THE STATION 콘서트,5292,6,올림픽홀,0,25.5,20.7,29.5,3000,29.4,N,송파구,올림픽공원,5314,4523,9837,51,37.4,26,20.4
887,2019-06-27,체육행사,BISFed 2019 서울 아시아-오세아니아 지역선수권대회,1831,12,핸드볼경기장,1.4,25.5,21.9,31.2,6500,2.35,N,송파구,올림픽공원,4999,4378,9377,41,23.2,29,14.2
888,2019-06-28,대중공연,"2018-19 ‘만9,900원의 행복’ 서영은 <시즌3> 콘서트 - 서울",1268,2,우리금융아트홀,0,24.7,22.3,29,1184,53.55,N,송파구,올림픽공원,5451,4588,10039,48,34.9,35,23.8
889,2019-06-30,체육행사,제19회 한화생명배세계 어린이 국수전 서울예선,1300,1,핸드볼경기장,0,23.9,20.9,28.5,6500,20,Y,송파구,올림픽공원,4927,5152,10079,42,30.2,32,20.8
890,2019-06-30,K리그,2019 K리그1 서울vs울산,19992,1,상암월드컵주경기장,0,23.9,20.9,28.5,66704,29.97,Y,마포구,디지털미디어시티,6622,8891,15513,40,29.2,37,24.7
891,2019-07-01,체육행사,2019년 7월 핸드볼팀 훈련,345,31,핸드볼보조경기장,0,23.9,20.6,28.9,5003,0.22,N,송파구,올림픽공원,5009,4630,9639,42,28.4,30,17.3
892,2019-07-03,문화예술행사,2019 박재범 콘서트,5615,6,올림픽홀,0,24.1,21.2,27.4,3000,31.19,N,송파구,올림픽공원,5127,4486,9613,44,37.2,29,22
893,2019-07-06,K리그,2019 K리그1 서울vs강원,17990,1,상암월드컵주경기장,0,29.7,24.6,36.1,66704,26.97,Y,마포구,디지털미디어시티,8819,9008,17827,35,30.1,24,19.2
894,2019-07-08,문화예술행사,뮤지컬 <점박이 한반도의 공룡: 새로운 낙원>,24585,50,우리금융아트홀,0,25.1,21.2,31,1184,41.53,N,송파구,올림픽공원,5025,4441,9466,14,10,8,3.7
895,2019-07-11,문화예술행사,2019 어반자카파 데뷔 10주년 콘서트,4297,5,올림픽홀,2.9,21.9,19.5,25.9,3000,28.65,N,송파구,올림픽공원,5501,6469,11970,20,11,5,2.2
896,2019-07-12,체육행사,제32회 한국사회인검도대회,2000,3,핸드볼경기장,0,23.6,20,28.7,6500,10.26,N,송파구,올림픽공원,5386,4484,9870,23,17.4,11,9.4
897,2019-07-15,문화예술행사,EXO 5번째 콘서트,88892,15,KSPO DOME(체조경기장),7.7,23.8,22.1,27.4,15000,39.51,N,송파구,올림픽공원,4932,4299,9231,49,30.4,38,21.8
898,2019-07-19,대중공연,양다일 단독 콘서트 & 포레스텔라 전국투어 서울 공연,4136,4,올림픽홀,0,28.6,22.8,35,3000,34.47,N,송파구,올림픽공원,7575,8823,16398,20,11.2,10,7.8
899,2019-07-20,문화예술행사,오하영 팬미팅,224,1,뮤즈라이브,1.1,28,25.1,31.9,237,94.51,Y,송파구,올림픽공원,5933,6800,12733,8,5.3,3,2.1
900,2019-07-20,K리그,2019 K리그1 서울vs전북,32008,1,상암월드컵주경기장,1.1,28,25.1,31.9,66704,47.99,Y,마포구,디지털미디어시티,8450,8628,17078,11,7.1,6,3.5
901,2019-07-22,문화예술행사,CIX 데뷔 쇼케이스,2823,4,핸드볼경기장,0.1,26.7,24.2,31,6500,10.86,N,송파구,올림픽공원,5028,4321,9349,45,36.4,36,28.1
902,2019-07-25,문화예술행사,The cabaret,180,1,뮤즈라이브,9.7,26.3,25.6,27.4,237,75.95,N,송파구,올림픽공원,4757,4192,8949,26,16.8,21,12.8
