,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),최저기온(℃),최고기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,합계_하차,유동인구
814,2019-03-26,문화예술행사,DAY6 1ST WORLD TOUR ‘Youth’ FINALE 콘서트 (가제),7449,7,핸드볼경기장,0.0,11.4,7.4,17.6,6500,16.37,N,송파구,올림픽공원,5731,5083,10814
815,2019-03-26,국가대표,축구국가대표팀 친선경기 대한민국vs콜롬비아,64412,2,상암월드컵주경기장,0.0,11.4,7.4,17.6,66704,96.56,N,마포구,디지털미디어시티,18521,18611,37132
816,2019-03-28,대중공연,2019 불타는 청춘 콘서트,4387,4,올림픽홀,0.0,9.4,5.6,14.6,3000,36.56,N,송파구,올림픽공원,5691,5090,10781
817,2019-03-29,문화예술행사,뮤지컬배우 윤형렬의 동행 콘서트,409,3,뮤즈라이브,0.0,9.2,5.5,15.1,237,57.52,N,송파구,올림픽공원,5925,5119,11044
818,2019-03-30,K리그,2019 K리그1 서울vs상주,12862,1,상암월드컵주경기장,1.8,5.2,3.5,8.4,66704,19.28,Y,마포구,디지털미디어시티,8774,9205,17979
819,2019-04-01,체육행사,2019년 4월 핸드볼팀 훈련,105,30,핸드볼보조경기장,0.0,5.5,0.3,11.3,5003,0.07,N,송파구,올림픽공원,5441,5017,10458
820,2019-04-03,체육행사,제78회 문곡서상천배 역도경기대회,600,7,우리금융아트홀,0.0,7.6,1.9,13.6,1184,7.24,N,송파구,올림픽공원,5716,5118,10834
821,2019-04-05,대중공연,라이관린 팬미팅(가제),2331,2,올림픽홀,0.0,11.4,7.0,17.2,3000,38.85,N,송파구,올림픽공원,5611,4769,10380
822,2019-04-05,문화예술행사,색소폰 앙상블 2회 정기 연주회,148,1,뮤즈라이브,0.0,11.4,7.0,17.2,237,62.45,N,송파구,올림픽공원,5611,4769,10380
823,2019-04-06,K리그,2019 K리그1 서울vs경남,13503,1,상암월드컵주경기장,0.8,9.3,5.9,12.2,66704,20.24,Y,마포구,디지털미디어시티,8984,9493,18477
824,2019-04-07,문화예술행사,2019 뉴이스트 단독 콘서트,30530,9,KSPO DOME(체조경기장),0.0,12.6,5.6,20.3,15000,22.61,Y,송파구,올림픽공원,3267,3144,6411
825,2019-04-08,문화예술행사,SUPER JUNIOR D&E 단독 콘서트,6930,8,올림픽홀,0.0,11.6,7.6,17.2,3000,28.88,N,송파구,올림픽공원,5689,5264,10953
826,2019-04-09,문화예술행사,몬스타엑스(MONSTA X) 2019 월드투어,8659,7,핸드볼경기장,17.4,9.2,4.7,13.9,6500,19.03,N,송파구,올림픽공원,5631,5103,10734
827,2019-04-12,대중공연,한국컴패션 꽃서트,870,2,K-아트홀,0.0,11.4,5.5,18.4,369,117.89,N,송파구,올림픽공원,7987,7946,15933
828,2019-04-15,체육행사,제74회 전국종별선수권대회,3300,9,핸드볼보조경기장,0.0,11.6,3.9,18.1,5003,7.33,N,송파구,올림픽공원,5622,5120,10742
829,2019-04-15,문화예술행사,2019 SHINHWA 21years Anniversary Concert (가제),18129,8,KSPO DOME(체조경기장),0.0,11.6,3.9,18.1,15000,15.11,N,송파구,올림픽공원,5622,5120,10742
830,2019-04-18,문화예술행사,Stray Kids 1st Fan Meeting (가제 ),1746,3,올림픽홀,0.0,12.6,10.4,16.2,3000,19.4,N,송파구,올림픽공원,5152,4429,9581
831,2019-04-19,대중공연,김용진 봄날 콘서트,459,3,K-아트홀,0.0,13.8,9.6,19.7,369,41.46,N,송파구,올림픽공원,5855,5017,10872
832,2019-04-20,대중공연,"2019 ‘만9,900원의 행복’ 유리상자 콘서트 - 서울",1005,1,우리금융아트홀,1.2,14.3,9.7,19.1,1184,84.88,Y,송파구,올림픽공원,6275,7017,13292
833,2019-04-21,K리그,2019 K리그1 서울vs인천,19314,1,상암월드컵주경기장,0.3,14.8,12.2,20.2,66704,28.95,Y,마포구,디지털미디어시티,6647,6925,13572
834,2019-04-21,대중공연,정영진_최욱의 매불쇼,2674,1,올림픽홀,0.3,14.8,12.2,20.2,3000,89.13,Y,송파구,올림픽공원,5007,5586,10593
835,2019-04-22,대중공연,뮤지컬 메카드 시리즈,17805,28,우리금융아트홀,0.0,19.3,10.7,28.2,1184,53.71,N,송파구,올림픽공원,5668,5186,10854
836,2019-04-24,문화예술행사,"제시제이, 트로이 시반 내한공연",20657,5,KSPO DOME(체조경기장),4.1,19.5,15.8,25.9,15000,27.54,N,송파구,올림픽공원,5668,4983,10651
837,2019-04-24,체육행사,2019 서울 SK텔레콤국제그랑프리대회,0,6,핸드볼보조경기장,4.1,19.5,15.8,25.9,5003,0.0,N,송파구,올림픽공원,5668,4983,10651
838,2019-04-24,체육행사,2019 서울 SK텔레콤국제그랑프리대회,1600,6,핸드볼경기장,4.1,19.5,15.8,25.9,6500,4.1,N,송파구,올림픽공원,5668,4983,10651
839,2019-04-25,대중공연,크라프트베르크 내한공연,1530,2,올림픽홀,11.3,13.2,9.4,17.2,3000,25.5,N,송파구,올림픽공원,5582,4889,10471
840,2019-04-27,대중공연,2019 이준기 아시아투어 [DELIGHT] ENCORE FAN-CONCERT (가제),1285,3,올림픽홀,0.0,11.6,4.1,18.2,3000,14.28,Y,송파구,올림픽공원,7844,7086,14930
841,2019-05-01,문화예술행사,캐리TV 러브콘서트2019,12049,6,올림픽홀,0.0,16.4,11.2,22.2,3000,66.94,N,송파구,올림픽공원,5579,4979,10558
842,2019-05-01,체육행사,2019년 5월 핸드볼팀 훈련,240,31,핸드볼보조경기장,0.0,16.4,11.2,22.2,5003,0.15,N,송파구,올림픽공원,5579,4979,10558
843,2019-05-02,문화예술행사,2019 미스트롯 효 콘서트,16930,5,KSPO DOME(체조경기장),0.0,17.1,10.6,25.3,15000,22.57,N,송파구,올림픽공원,5972,5356,11328
844,2019-05-04,공공행사,제29회 송파구청장기 배드민턴대회,1400,1,핸드볼경기장,0.0,19.5,12.0,27.4,6500,21.54,Y,송파구,올림픽공원,6162,5609,11771
845,2019-05-04,대중공연,김희철 토크콘서트,871,2,K-아트홀,0.0,19.5,12.0,27.4,369,118.02,Y,송파구,올림픽공원,6162,5609,11771
846,2019-05-05,체육행사,제8회 일요신문배전국 어린이 바둑대회,1500,1,핸드볼경기장,0.0,19.2,13.6,26.5,6500,23.08,Y,송파구,올림픽공원,5005,4019,9024
847,2019-05-07,문화예술행사,뷰티풀 민트 라이프 2019,19565,7,KSPO DOME(체조경기장),0.0,15.0,8.4,21.9,15000,18.63,N,송파구,올림픽공원,5681,5090,10771
848,2019-05-10,대중공연,2019 신유 콘서트 “LOVE”,1467,2,올림픽홀,0.0,17.8,10.3,26.8,3000,24.45,N,송파구,올림픽공원,6127,5350,11477
849,2019-05-11,체육행사,제11회 KPDC 전국 댄스스포츠 선수권대회,600,2,핸드볼경기장,0.0,20.3,13.2,28.3,6500,4.62,Y,송파구,올림픽공원,5617,5582,11199
850,2019-05-11,K리그,2019 K리그1 서울vs대구,26505,1,상암월드컵주경기장,0.0,20.3,13.2,28.3,66704,39.74,Y,마포구,디지털미디어시티,9920,11243,21163
851,2019-05-12,대중공연,어나더레벨 콘서트,1543,1,올림픽홀,0.0,21.6,14.7,28.9,3000,51.43,Y,송파구,올림픽공원,4409,4754,9163
852,2019-05-13,문화예술행사,2019 나훈아 청춘 AGAIN 콘서트,22353,8,KSPO DOME(체조경기장),0.0,18.7,15.5,22.8,15000,18.63,N,송파구,올림픽공원,5503,4977,10480
853,2019-05-14,대중공연,현대백화점 슈퍼스테이지(내한공연),4749,4,올림픽홀,0.0,19.6,12.9,26.9,3000,39.57,N,송파구,올림픽공원,5911,5169,11080
854,2019-05-15,문화예술행사,2019 여자친구 콘서트,5860,6,핸드볼경기장,0.0,20.7,14.8,28.0,6500,15.03,N,송파구,올림픽공원,8034,7290,15324
855,2019-05-18,대중공연,노엘 갤러거 내한공연,6850,3,올림픽홀,0.0,22.8,19.1,25.9,3000,76.11,Y,송파구,올림픽공원,6148,5498,11646
856,2019-05-18,일반행사,2019 드림콘서트,42563,7,상암월드컵주경기장,0.0,22.8,19.1,25.9,66704,63.81,Y,마포구,디지털미디어시티,10498,15319,25817
857,2019-05-20,문화예술행사,2019 TWICE 단독 콘서트 (가제),17600,8,KSPO DOME(체조경기장),8.7,16.4,13.0,20.2,15000,14.67,N,송파구,올림픽공원,5845,5665,11510
858,2019-05-21,문화예술행사,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,26747,7,핸드볼경기장,0.0,17.2,11.7,23.8,6500,58.78,N,송파구,올림픽공원,5631,5026,10657
859,2019-05-21,대중공연,2019 브랜뉴뮤직 AB6XI 쇼케이스,2360,2,올림픽홀,0.0,17.2,11.7,23.8,3000,39.33,N,송파구,올림픽공원,5631,5026,10657
860,2019-05-23,대중공연,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,16000,4,우리금융아트홀,0.0,22.1,15.0,29.2,1184,337.84,N,송파구,올림픽공원,5831,5262,11093
861,2019-05-23,대중공연,제13회 서울재즈페스티벌(Seoul Jazz Festival) 2019,13373,5,올림픽홀,0.0,22.1,15.0,29.2,3000,89.15,N,송파구,올림픽공원,5831,5262,11093
862,2019-05-27,문화예술행사,올댓 스케이트 2019 (All That Skate 2019),24862,14,KSPO DOME(체조경기장),7.1,17.8,14.3,22.3,15000,11.84,N,송파구,올림픽공원,5300,4720,10020
863,2019-05-28,K리그,2019 K리그1 서울vs성남,13091,1,상암월드컵주경기장,0.0,18.1,11.9,24.6,66704,19.63,N,마포구,디지털미디어시티,16556,18330,34886
864,2019-05-30,대중공연,Tom Misch Live In Seoul,2861,2,올림픽홀,0.0,19.6,14.6,24.5,3000,47.68,N,송파구,올림픽공원,5737,5154,10891
865,2019-05-30,문화예술행사,지니뮤직페스티벌 2019,4826,4,핸드볼경기장,0.0,19.6,14.6,24.5,6500,18.56,N,송파구,올림픽공원,5737,5154,10891
866,2019-06-01,체육행사,2019년 6월 핸드볼팀 훈련,240,30,핸드볼보조경기장,0.0,18.9,14.8,23.7,5003,0.16,Y,송파구,올림픽공원,4861,4295,9156
867,2019-06-01,체육행사,제39회 서울시태권도협회장기 겸 태권도 경연대회,1250,5,핸드볼경기장,0.0,18.9,14.8,23.7,6500,3.85,Y,송파구,올림픽공원,4861,4295,9156
868,2019-06-01,문화예술행사,블랙홀 정기공연,135,1,뮤즈라이브,0.0,18.9,14.8,23.7,237,56.96,Y,송파구,올림픽공원,4861,4295,9156
869,2019-06-01,대중공연,"2019＇만9,900원의 행복＇이현우콘서트 - 서울",900,1,우리금융아트홀,0.0,18.9,14.8,23.7,1184,76.01,Y,송파구,올림픽공원,4861,4295,9156
870,2019-06-01,대중공연,장우혁 팬미팅,1317,2,올림픽홀,0.0,18.9,14.8,23.7,3000,21.95,Y,송파구,올림픽공원,4861,4295,9156
871,2019-06-04,문화예술행사,제 14회 2019 아시아모델페스티벌,3250,7,올림픽홀,0.0,22.6,17.6,29.0,3000,15.48,N,송파구,올림픽공원,6027,5029,11056
872,2019-06-07,체육행사,치어업! 코리아 오픈2019 치어리딩대회,1000,2,핸드볼경기장,35.3,20.0,17.0,24.7,6500,7.69,N,송파구,올림픽공원,6095,5429,11524
873,2019-06-10,문화예술행사,2019 GOT7 단독콘서트 (가제),14619,8,KSPO DOME(체조경기장),9.5,18.4,15.7,21.9,15000,12.18,N,송파구,올림픽공원,5420,4821,10241
874,2019-06-10,문화예술행사,2019 파크 뮤직 페스티벌,22472,8,핸드볼경기장,9.5,18.4,15.7,21.9,6500,43.22,N,송파구,올림픽공원,5420,4821,10241
875,2019-06-11,국가대표,축구국가대표팀 친선경기 대한민국vs이란,35481,2,상암월드컵주경기장,0.0,20.5,15.5,26.1,66704,53.19,N,마포구,디지털미디어시티,17855,18234,36089
876,2019-06-12,대중공연,2019 거미 상반기 서울 콘서트,3719,5,올림픽홀,0.0,21.5,16.1,26.4,3000,24.79,N,송파구,올림픽공원,5723,5072,10795
877,2019-06-16,국가대표,2019 FIFA U-20 월드컵 결승 거리응원전,23000,2,상암월드컵주경기장,0.0,22.0,16.1,27.2,66704,34.48,Y,마포구,디지털미디어시티,6856,6976,13832
878,2019-06-16,K리그,2019 K리그1 서울vs수원,35481,1,상암월드컵주경기장,0.0,22.0,16.1,27.2,66704,53.19,Y,마포구,디지털미디어시티,6856,6976,13832
879,2019-06-17,문화예술행사,2019 방탄소년단 팬미팅(가제),27427,8,KSPO DOME(체조경기장),0.0,21.7,18.1,26.2,15000,22.86,N,송파구,올림픽공원,5438,4887,10325
880,2019-06-20,대중공연,2019 정승환 콘서트,4334,4,올림픽홀,0.0,22.7,19.8,27.8,3000,36.12,N,송파구,올림픽공원,5661,4998,10659
881,2019-06-21,문화예술행사,정민 1st concet (가제),440,2,뮤즈라이브,0.2,22.1,19.4,26.1,237,92.83,N,송파구,올림픽공원,5692,4910,10602
882,2019-06-23,공공행사,강동구청장기 배드민턴대회,0,1,핸드볼보조경기장,0.0,25.0,19.1,31.0,5003,0.0,Y,송파구,올림픽공원,10052,11102,21154
883,2019-06-23,공공행사,제31회 강동구청장기 배드민턴대회,1200,1,핸드볼경기장,0.0,25.0,19.1,31.0,6500,18.46,Y,송파구,올림픽공원,10052,11102,21154
884,2019-06-24,문화예술행사,2019 박효신 20주년 콘서트,101251,21,KSPO DOME(체조경기장),0.0,25.2,20.9,30.9,15000,32.14,N,송파구,올림픽공원,5260,4628,9888
885,2019-06-24,체육행사,2019 아시아 오세아니아 보치아선수권대회 코트적응훈련(보치아 국가대표),150,5,핸드볼경기장,0.0,25.2,20.9,30.9,6500,0.46,N,송파구,올림픽공원,5260,4628,9888
886,2019-06-26,문화예술행사,THE STATION 콘서트,5292,6,올림픽홀,0.0,25.5,20.7,29.5,3000,29.4,N,송파구,올림픽공원,5314,4523,9837
887,2019-06-27,체육행사,BISFed 2019 서울 아시아-오세아니아 지역선수권대회,1831,12,핸드볼경기장,1.4,25.5,21.9,31.2,6500,2.35,N,송파구,올림픽공원,4999,4378,9377
888,2019-06-28,대중공연,"2018-19 ‘만9,900원의 행복’ 서영은 <시즌3> 콘서트 - 서울",1268,2,우리금융아트홀,0.0,24.7,22.3,29.0,1184,53.55,N,송파구,올림픽공원,5451,4588,10039
889,2019-06-30,K리그,2019 K리그1 서울vs울산,19992,1,상암월드컵주경기장,0.0,23.9,20.9,28.5,66704,29.97,Y,마포구,디지털미디어시티,6622,8891,15513
890,2019-06-30,체육행사,제19회 한화생명배세계 어린이 국수전 서울예선,1300,1,핸드볼경기장,0.0,23.9,20.9,28.5,6500,20.0,Y,송파구,올림픽공원,4927,5152,10079
891,2019-07-01,체육행사,2019년 7월 핸드볼팀 훈련,345,31,핸드볼보조경기장,0.0,23.9,20.6,28.9,5003,0.22,N,송파구,올림픽공원,5009,4630,9639
892,2019-07-03,문화예술행사,2019 박재범 콘서트,5615,6,올림픽홀,0.0,24.1,21.2,27.4,3000,31.19,N,송파구,올림픽공원,5127,4486,9613
893,2019-07-06,K리그,2019 K리그1 서울vs강원,17990,1,상암월드컵주경기장,0.0,29.7,24.6,36.1,66704,26.97,Y,마포구,디지털미디어시티,8819,9008,17827
894,2019-07-08,문화예술행사,뮤지컬 <점박이 한반도의 공룡: 새로운 낙원>,24585,50,우리금융아트홀,0.0,25.1,21.2,31.0,1184,41.53,N,송파구,올림픽공원,5025,4441,9466
895,2019-07-11,문화예술행사,2019 어반자카파 데뷔 10주년 콘서트,4297,5,올림픽홀,2.9,21.9,19.5,25.9,3000,28.65,N,송파구,올림픽공원,5501,6469,11970
896,2019-07-12,체육행사,제32회 한국사회인검도대회,2000,3,핸드볼경기장,0.0,23.6,20.0,28.7,6500,10.26,N,송파구,올림픽공원,5386,4484,9870
897,2019-07-15,문화예술행사,EXO 5번째 콘서트,88892,15,KSPO DOME(체조경기장),7.7,23.8,22.1,27.4,15000,39.51,N,송파구,올림픽공원,4932,4299,9231
898,2019-07-19,대중공연,양다일 단독 콘서트 & 포레스텔라 전국투어 서울 공연,4136,4,올림픽홀,0.0,28.6,22.8,35.0,3000,34.47,N,송파구,올림픽공원,7575,8823,16398
899,2019-07-20,문화예술행사,오하영 팬미팅,224,1,뮤즈라이브,1.1,28.0,25.1,31.9,237,94.51,Y,송파구,올림픽공원,5933,6800,12733
900,2019-07-20,K리그,2019 K리그1 서울vs전북,32008,1,상암월드컵주경기장,1.1,28.0,25.1,31.9,66704,47.99,Y,마포구,디지털미디어시티,8450,8628,17078
901,2019-07-22,문화예술행사,CIX 데뷔 쇼케이스,2823,4,핸드볼경기장,0.1,26.7,24.2,31.0,6500,10.86,N,송파구,올림픽공원,5028,4321,9349
902,2019-07-25,문화예술행사,The cabaret,180,1,뮤즈라이브,9.7,26.3,25.6,27.4,237,75.95,N,송파구,올림픽공원,4757,4192,8949
903,2019-07-26,일반행사,K리그 올스타vs유벤투스FC,62689,2,상암월드컵주경기장,60.0,25.1,23.7,25.9,66704,93.98,N,마포구,디지털미디어시티,17827,17028,34855
904,2019-07-26,대중공연,레드벨벳 팬미팅,2337,2,올림픽홀,60.0,25.1,23.7,25.9,3000,38.95,N,송파구,올림픽공원,6907,7513,14420
905,2019-07-27,체육행사,문화체육관광부장관배 전국학생바둑대회,1600,2,핸드볼경기장,0.6,28.4,24.9,33.4,6500,12.31,Y,송파구,올림픽공원,5817,6512,12329
906,2019-07-30,문화예술행사,2019 러블리즈 콘서트,5428,7,올림픽홀,1.2,28.1,26.3,30.8,3000,25.85,N,송파구,올림픽공원,4649,4030,8679
907,2019-08-01,체육행사,2019년 8월 핸드볼팀 훈련,80,30,핸드볼보조경기장,26.9,26.3,23.5,30.1,5003,0.05,N,송파구,올림픽공원,6168,6143,12311
908,2019-08-02,K리그,2019 K리그1 서울vs대구,18578,1,상암월드컵주경기장,0.0,28.4,24.7,33.1,66704,27.85,N,마포구,디지털미디어시티,14518,15876,30394
909,2019-08-06,문화예술행사,2019 지코 단독콘서트,7591,7,핸드볼경기장,0.0,31.6,27.9,36.8,6500,16.68,N,송파구,올림픽공원,4766,4005,8771
910,2019-08-07,대중공연,LANY 내한공연,3230,2,올림픽홀,8.0,26.9,23.9,30.3,3000,53.83,N,송파구,올림픽공원,4829,4146,8975
911,2019-08-09,문화예술행사,2019 SF9 LIVE FANTASY #2 (가제),2400,3,올림픽홀,0.0,29.8,26.0,34.6,3000,26.67,N,송파구,올림픽공원,5722,5300,11022
912,2019-08-11,K리그,2019 K리그1 서울vs강원,15355,1,상암월드컵주경기장,6.7,30.4,26.3,35.7,66704,23.02,Y,마포구,디지털미디어시티,6013,6465,12478
913,2019-08-12,문화예술행사,2019 K-WORLD FESTA,8069,14,올림픽홀,56.2,26.6,24.8,28.5,3000,19.21,N,송파구,올림픽공원,4443,3817,8260
914,2019-08-12,문화예술행사,2019 K-WORLD FESTA,4789,14,핸드볼경기장,56.2,26.6,24.8,28.5,6500,5.26,N,송파구,올림픽공원,4443,3817,8260
915,2019-08-12,문화예술행사,2019 K-WORLD FESTA,42512,14,KSPO DOME(체조경기장),56.2,26.6,24.8,28.5,15000,20.24,N,송파구,올림픽공원,4443,3817,8260
916,2019-08-14,순수예술공연,정미정 아쟁 콘서트 - 달의 노래,103,1,K-아트홀,0.0,30.4,25.9,35.7,369,27.91,N,송파구,올림픽공원,4869,4081,8950
917,2019-08-16,대중공연,2019 B1A4 ♥ BANA [HAPPY GONG CHAN DAY],810,2,K-아트홀,0.1,25.9,23.0,29.5,369,109.76,N,송파구,올림픽공원,6044,5791,11835
918,2019-08-17,체육행사,2019 World open 국제대회 및 제16회 회장배 전국 댄스스포츠 선수권대회,500,2,핸드볼경기장,0.0,25.9,23.4,28.8,6500,3.85,Y,송파구,올림픽공원,3533,3194,6727
919,2019-08-26,문화예술행사,2019 세븐틴 콘서트,33993,8,KSPO DOME(체조경기장),0.0,26.4,21.5,32.1,15000,28.33,N,송파구,올림픽공원,5367,4757,10124
920,2019-08-26,체육행사,2019년 전국체육대회,11000,22,핸드볼경기장,0.0,26.4,21.5,32.1,6500,7.69,N,송파구,올림픽공원,5367,4757,10124
921,2019-08-29,체육행사,2019년 전국체육대회,1300,13,핸드볼보조경기장,36.9,23.4,20.1,26.4,5003,2.0,N,송파구,올림픽공원,5494,4925,10419
922,2019-08-29,대중공연,잔나비 단독 콘서트,5788,5,올림픽홀,36.9,23.4,20.1,26.4,3000,38.59,N,송파구,올림픽공원,5494,4925,10419
923,2019-09-01,K리그,2019 K리그1 서울vs전북,28024,1,상암월드컵주경기장,0.0,23.7,19.2,27.8,66704,42.01,Y,마포구,디지털미디어시티,6887,7017,13904
924,2019-09-01,문화예술행사,케빈오 팬미팅,194,1,뮤즈라이브,0.0,23.7,19.2,27.8,237,81.86,Y,송파구,올림픽공원,5705,6260,11965
925,2019-09-02,대중공연,뮤지컬 싯타르타(The Life Of siddhartha),10058,28,우리금융아트홀,0.0,24.4,19.4,29.7,1184,30.34,N,송파구,올림픽공원,5528,4916,10444
926,2019-09-03,체육행사,2019년 핸드볼팀 훈련,210,18,핸드볼보조경기장,0.0,24.1,22.0,28.0,5003,0.23,N,송파구,올림픽공원,5609,4874,10483
927,2019-09-04,문화예술행사,체인스모커스 내한공연,8586,3,KSPO DOME(체조경기장),22.7,22.8,21.2,25.5,15000,19.08,N,송파구,올림픽공원,5578,4787,10365
928,2019-09-04,문화예술행사,THE 1975 콘서트,4218,3,올림픽홀,22.7,22.8,21.2,25.5,3000,46.87,N,송파구,올림픽공원,5578,4787,10365
929,2019-09-05,체육행사,2019 회장배 코리아 인라인하키 챔피언십,1000,5,핸드볼경기장,36.4,23.0,21.5,27.6,6500,3.08,N,송파구,올림픽공원,5584,4788,10372
930,2019-09-07,대중공연,PEPSI CONCERT 2019,2655,2,올림픽홀,2.8,25.7,22.6,29.5,3000,44.25,Y,송파구,올림픽공원,2646,2289,4935
931,2019-09-07,문화예술행사,제10회 크레디아 파크콘서트,6246,3,KSPO DOME(체조경기장),2.8,25.7,22.6,29.5,15000,13.88,Y,송파구,올림픽공원,2646,2289,4935
932,2019-09-07,문화예술행사,제10회 크레디아 파크콘서트,6246,3,KSPO DOME(체조경기장),2.8,25.7,22.6,29.5,15000,13.88,Y,송파구,올림픽공원,2646,2289,4935
